Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,PSCH,PSCD,PSCA,text,preview_date,home_team,away_team,url
E0,2014-11-09,tottenham,stoke,1.0,2.0,A,0.0,2.0,A,M Jones,14.0,11.0,4.0,4.0,20.0,13.0,5.0,5.0,3.0,2.0,1.0,0.0,1.7,4.0,5.5,1.7,3.6,5.0,1.6,3.7,5.4,1.66,3.75,5.5,1.69,3.91,5.81,1.7,3.4,5.5,,,,1.7,3.8,5.75,44.0,1.73,1.67,4.0,3.72,6.0,5.48,44.0,2.08,1.96,1.91,1.83,25.0,-1.0,2.3,2.2,1.75,1.7,1.88,3.55,4.8,"Tottenham have lost three out of their last four Premier League matches at White Hart Lane, which underlines how tough it has been to establish confidence in the early months of the Mauricio Pochettino era. and Morale was particularly low during the last of those defeats, at home to Newcastle. Having racked up three wins since, with Harry Kane a scorer in each game and looking increasingly like White Hart Lane’s knight in shining armour, the clamour for the youngster to start in the Premier League is surely irresistible. Stoke have won once in the last month. Amy Lawrence",2014-11-07,tottenham,stoke,https://www.theguardian.com/football/2014/nov/07/tottenham-hotspur-stoke-city-match-preview
E0,2014-11-09,west brom,newcastle,0.0,2.0,A,0.0,1.0,A,C Pawson,10.0,8.0,2.0,3.0,12.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,2.3,3.5,3.3,2.3,3.3,3.0,2.4,3.2,2.85,2.3,3.4,3.1,2.26,3.45,3.47,2.3,3.1,3.3,,,,2.25,3.4,3.5,44.0,2.4,2.26,3.5,3.34,3.5,3.26,44.0,2.1,1.99,1.9,1.81,25.0,-0.25,1.97,1.93,2.0,1.94,2.12,3.49,3.81,"Newcastle are merrily vaulting up the league on the back of three successive wins (plus another in the Capital One Cup), earning more points in a fortnight than they had from the previous 15 games over nearly seven months. Alan Pardew considers West Brom “the hardest-working team in the Premier League”, but the home side are without the suspended Craig Gardner. Simon Burnton",2014-11-07,west brom,newcastle,https://www.theguardian.com/football/2014/nov/07/west-bromwich-albion-newcastle-united
E0,2014-11-22,arsenal,man united,1.0,2.0,A,0.0,0.0,D,M Dean,23.0,12.0,9.0,2.0,12.0,8.0,11.0,5.0,2.0,1.0,0.0,0.0,2.15,3.6,3.5,2.2,3.25,3.2,2.3,3.3,2.9,2.2,3.4,3.4,2.16,3.67,3.51,2.2,3.0,3.6,,,,2.15,3.5,3.6,45.0,2.3,2.15,3.75,3.46,3.6,3.4,42.0,1.77,1.71,2.24,2.13,26.0,-0.25,1.88,1.84,2.08,2.03,2.0,3.77,3.88,"This could be anything. Both clubs ought to have strengthened more in defence and, as they lag outside the top four, the search for momentum has been held up. Arsenal have won two of the previous 18 meetings and, as the home team, their need for the win is probably greater. United, though, are also desperate. “You have to look further than the table and at the quality of the players,” Arsène Wenger suggested. “It’ll be a very exciting game.” David Hytner",2014-11-21,arsenal,man united,https://www.theguardian.com/football/2014/nov/21/arsenal-manchester-united-match-preview
E0,2014-11-22,chelsea,west brom,2.0,0.0,H,2.0,0.0,H,L Mason,21.0,5.0,8.0,1.0,7.0,9.0,15.0,0.0,1.0,0.0,0.0,1.0,1.25,6.5,15.0,1.25,5.75,10.5,1.2,6.0,12.5,1.22,6.5,15.0,1.24,6.64,15.21,1.25,5.0,15.0,,,,1.25,6.5,15.0,47.0,1.26,1.23,7.0,6.22,17.0,13.88,37.0,1.67,1.59,2.48,2.32,26.0,-1.75,2.0,1.93,1.98,1.94,1.22,6.95,17.0,"With no other team yet looking compete, only injuries or complacency look likely to disrupt Chelsea’s unrelenting march toward the Premier League title. But even with a doubt hanging over the participation of Cesc Fàbregas, José Mourinho’s men are more than likely to prove too strong for Alan Irvine’s West Bromwich Albion side who have been stuttering over the last month. Paul Doyle",2014-11-21,chelsea,west brom,https://www.theguardian.com/football/2014/nov/21/chelsea-west-bromwich-albion-match-preview
E0,2014-11-22,everton,west ham,2.0,1.0,H,1.0,0.0,H,M Clattenburg,14.0,14.0,4.0,3.0,10.0,13.0,1.0,5.0,2.0,3.0,0.0,0.0,1.85,3.8,4.5,1.85,3.6,4.0,1.75,3.5,4.5,1.83,3.75,4.33,1.85,3.82,4.59,1.91,3.0,4.8,,,,1.87,3.75,4.5,47.0,1.91,1.83,3.85,3.6,4.8,4.46,43.0,1.76,1.69,2.25,2.15,26.0,-0.5,1.86,1.83,2.1,2.05,1.63,4.39,5.54,"Neither Sam Allardyce nor Roberto Martínez will have enjoyed the recent internationals as both sides have considerable injury concerns. Allardyce’s biggest headache is that his star striker, Diafra Sakho, and partner Enner Valencia may both miss out. If they do then Everton’s defence will breathe a sigh of relief as the pair have been instrumental in West Ham’s excellent form this season. Graham Searles",2014-11-21,everton,west ham,https://www.theguardian.com/football/2014/nov/21/everton-west-ham-united-match-preview
E0,2014-11-22,leicester,sunderland,0.0,0.0,D,0.0,0.0,D,R Madley,13.0,10.0,4.0,5.0,18.0,12.0,6.0,9.0,2.0,3.0,0.0,0.0,2.1,3.5,3.8,2.15,3.4,3.2,2.25,3.3,3.0,2.1,3.4,3.6,2.1,3.51,3.87,2.15,2.9,4.0,,,,2.15,3.4,3.75,45.0,2.25,2.1,3.6,3.34,4.0,3.69,44.0,2.11,2.02,1.89,1.78,26.0,-0.5,2.12,2.08,1.85,1.81,1.97,3.7,4.12,"While not yet a relegation six-pointer, this game may have a hand in determining which of the two teams stays in the Premier League. Leicester entertain Sunderland having lost four of their past five league games in poor fashion. They will need striker Leonardo Ulloa, who has not netted since September, to regain the golden touch that saw him score freely earlier in the season. A Sunderland win will do much to boost morale in Gus Poyet’s side before fixtures against Chelsea, Manchester City and Liverpool. Yemi Abiade",2014-11-21,leicester,sunderland,https://www.theguardian.com/football/2014/nov/21/leicester-city-sunderland-match-preview
E0,2014-11-22,man city,swansea,2.0,1.0,H,1.0,1.0,D,N Swarbrick,23.0,8.0,10.0,3.0,13.0,9.0,7.0,3.0,2.0,1.0,0.0,0.0,1.4,5.25,8.5,1.4,4.6,7.5,1.35,4.8,7.6,1.4,5.0,7.5,1.39,5.36,8.85,1.4,4.33,9.0,,,,1.4,5.0,9.0,47.0,1.43,1.37,5.5,5.01,9.5,8.24,35.0,1.55,1.49,2.75,2.56,28.0,-1.5,2.1,2.05,1.87,1.82,1.36,5.68,9.3,"The eight-point gap to Chelsea has the champions playing an unwanted game of catch-up in November. Swansea City arrive only three points behind Manchester City so Manuel Pellegrini, who may well be without Vincent Kompany and David Silva, will be wary of Garry Monk’s side. As Bayern Munich are at the Etihad Stadium on Wednesday for a must-win Champions League encounter City will not want a confidence-sapping afternoon. Jamie Jackson",2014-11-21,man city,swansea,https://www.theguardian.com/football/2014/nov/21/manchester-city-swansea-city-match-preview
E0,2014-11-22,newcastle,qpr,1.0,0.0,H,0.0,0.0,D,C Foy,14.0,13.0,6.0,4.0,12.0,15.0,16.0,7.0,2.0,3.0,0.0,0.0,1.83,3.75,4.75,1.91,3.4,3.9,1.75,3.5,4.5,1.8,3.6,4.5,1.85,3.71,4.75,1.91,3.1,4.5,,,,1.83,3.7,4.8,47.0,1.91,1.82,3.75,3.55,4.9,4.56,44.0,2.02,1.91,1.95,1.89,25.0,-0.75,2.11,2.07,1.84,1.81,1.82,3.73,4.92,"Joey Barton returns to St James’ Park with QPR as a resurgent Newcastle aim for a sixth successive win in all competitions and a fourth straight clean sheet. Much more of this and Tynesiders will soon be singing about “Walking in a Pardew Wonderland”. Even so, Harry Redknapp – who must pray he can somehow emulate his Newcastle counterpart’s extraordinary renaissance – will be heartened by the raft of injuries, primarily in defence, which deprive the home side of some key performers including Fabricio Coloccini. Louise Taylor",2014-11-21,newcastle,qpr,https://www.theguardian.com/football/2014/nov/21/newcastle-united-queens-park-rangers-match-preview
E0,2014-11-22,stoke,burnley,1.0,2.0,A,1.0,2.0,A,M Atkinson,25.0,5.0,4.0,4.0,10.0,9.0,14.0,0.0,2.0,2.0,0.0,0.0,1.7,3.8,5.75,1.72,3.6,4.75,1.65,3.6,5.1,1.73,3.75,5.0,1.68,3.89,5.9,1.73,3.1,6.0,,,,1.73,3.75,5.5,45.0,1.74,1.69,3.9,3.66,6.0,5.49,43.0,2.12,2.03,1.85,1.78,26.0,-0.75,1.92,1.88,2.05,2.0,1.65,3.74,6.72,"Stoke City host a Burnley side who gained their first win of the season before the international break. Despite having to wait a little longer than they would have liked, Sean Dyche will be looking for a repeat performance as his side try to climb from the foot of the table. Mark Hughes, however, will be confident Stoke have enough quality to see off the Premier League newcomers. Graham Searles",2014-11-21,stoke,burnley,https://www.theguardian.com/football/2014/nov/21/stoke-city-burnley-match-preview
E0,2014-11-23,crystal palace,liverpool,3.0,1.0,H,1.0,1.0,D,J Moss,15.0,12.0,5.0,1.0,21.0,10.0,4.0,3.0,1.0,2.0,0.0,0.0,4.33,3.7,1.91,3.7,3.6,1.91,4.5,3.5,1.75,4.2,3.6,1.9,4.65,3.74,1.86,4.5,3.0,1.95,,,,4.4,3.6,1.9,44.0,4.7,4.41,3.74,3.5,1.95,1.86,43.0,2.05,1.96,1.92,1.84,24.0,0.5,2.08,2.02,1.9,1.86,4.25,3.6,1.97,"They have mockingly dubbed May’s nine-minute, three-goal capitulation as “Crystanbul” in south London and Liverpool will be haunted by memories of that evening upon Sunday’s return to Selhurst Park. The visitors have actually won only once at Palace in 20 years but, while their own season has been stodgy, they will confront hosts whose recent form is unrecognisable from that which propelled Tony Pulis’s team to safety last term. One point from five is a miserable return and they could be in tbe bottom three come kick-off. Liverpool will be after revenge. Dominic Fifield",2014-11-21,crystal palace,liverpool,https://www.theguardian.com/football/2014/nov/21/crystal-palace-liverpool-match-preview
E0,2014-11-23,hull,tottenham,1.0,2.0,A,1.0,0.0,H,C Pawson,10.0,23.0,2.0,6.0,15.0,9.0,3.0,9.0,3.0,1.0,1.0,0.0,3.6,3.4,2.2,3.25,3.3,2.2,3.3,3.3,2.1,3.4,3.4,2.2,3.72,3.46,2.16,3.6,2.87,2.25,,,,3.7,3.4,2.15,45.0,3.72,3.48,3.5,3.33,2.25,2.16,44.0,2.08,2.0,1.89,1.81,26.0,0.25,2.08,2.02,1.89,1.85,3.37,3.44,2.32,"Hull City will want to pick themselves up after a deserved 1-0 defeat to Burnley in their last outing, a display considerably below what manager Steve Bruce has come to expect. Not much is better at Tottenham Hotspur. After Emmanuel Adebayor’s controversial comments that the players would rather play away, failure to win at the KC Stadium will leave them with nowhere to hide from their expectant fans. Yemi Abiade",2014-11-21,hull,tottenham,https://www.theguardian.com/football/2014/nov/21/hull-city-tottenham-hotspur-match-preview
E0,2014-11-24,aston villa,southampton,1.0,1.0,D,1.0,0.0,H,P Dowd,7.0,15.0,1.0,4.0,15.0,17.0,2.0,8.0,1.0,2.0,0.0,0.0,5.25,3.75,1.75,4.33,3.6,1.78,4.2,3.5,1.8,4.5,3.5,1.8,5.54,3.79,1.74,5.0,3.2,1.8,,,,5.4,3.75,1.75,43.0,5.54,5.02,3.8,3.59,1.8,1.74,41.0,2.17,2.07,1.82,1.75,24.0,0.75,1.96,1.91,2.0,1.96,5.79,4.08,1.66,"Going by the form book, this should be a walk in the park for Saints. Ronald Koeman’s side have won 11 of their last 12 matches in all competitions and will arrive at Villa Park second in the table. They are full of confidence. Aston Villa, on the other hand, have picked up one point out of a possible 21 – a goalless draw at Upton Park last time out – and are without three central defenders through injury as well as the suspended Christian Benteke. Stuart James",2014-11-21,aston villa,southampton,https://www.theguardian.com/football/2014/nov/21/aston-villa-southampton-match-preview
E0,2014-11-29,burnley,aston villa,1.0,1.0,D,0.0,1.0,A,G Scott,11.0,18.0,4.0,7.0,8.0,8.0,1.0,5.0,3.0,4.0,0.0,0.0,2.15,3.4,3.75,2.2,3.2,3.25,2.1,3.3,3.3,2.2,3.25,3.3,2.15,3.38,3.85,2.2,3.1,3.5,,,,2.15,3.25,3.9,45.0,2.23,2.14,3.4,3.28,3.9,3.58,44.0,2.38,2.28,1.74,1.62,26.0,-0.25,1.87,1.84,2.08,2.04,2.35,3.29,3.44,"Sean Dyche and Burnley will be feeling good as they prepare to face Aston Villa. They have won their last two matches and have moved off the bottom of the Premier League table. While Burnley have found some form, Aston Villa are without a win in eight. If Dyche masterminds a third victory then Burnley will leapfrog Aston Villa and most probably move out of the relegation zone. Graham Searles",2014-11-28,burnley,aston villa,https://www.theguardian.com/football/2014/nov/28/burnley-aston-villa-match-preview
E0,2014-11-29,liverpool,stoke,1.0,0.0,H,0.0,0.0,D,C Pawson,16.0,13.0,3.0,4.0,11.0,9.0,5.0,5.0,0.0,3.0,0.0,0.0,1.73,4.0,5.0,1.75,4.0,4.75,1.7,3.6,4.7,1.66,4.0,5.0,1.74,3.91,5.31,1.73,3.5,5.0,,,,1.7,3.9,5.5,44.0,1.77,1.69,4.0,3.77,5.5,5.11,45.0,1.96,1.86,2.0,1.94,26.0,-0.75,1.97,1.9,2.01,1.97,1.72,3.94,5.36,"Steven Gerrard may be on the bench on the 16th anniversary of his Liverpool debut with Brendan Rodgers admitting prior to the Champions League draw with Ludogorets that three games in a week should not be expected of him. Whoever starts will be under pressure to deliver a first win in November for Liverpool and to respond to the manager’s demand for greater resilience. Stoke, smarting from last weekend’s home defeat by Burnley, have beaten Manchester City and Tottenham Hotspur on their travels this season. Andy Hunter",2014-11-28,liverpool,stoke,https://www.theguardian.com/football/2014/nov/28/liverpool-stoke-city-match-preview
E0,2014-11-29,man united,hull,3.0,0.0,H,2.0,0.0,H,A Taylor,12.0,4.0,6.0,2.0,12.0,12.0,7.0,0.0,2.0,2.0,0.0,0.0,1.33,5.75,10.0,1.36,5.25,9.25,1.25,5.5,10.3,1.28,5.5,10.0,1.33,5.65,10.75,1.33,5.0,9.0,,,,1.33,5.5,10.5,45.0,1.36,1.31,6.0,5.36,11.0,9.7,39.0,1.65,1.58,2.56,2.34,30.0,-1.5,1.99,1.92,2.0,1.95,1.38,5.35,9.3,"The Louis van Gaal project continues to rumble along, convincing in fleeting moments but lacking the consistent high-gear quality of the best Manchester United teams. Perhaps after the rousing win at Arsenal that derived from counterattacking play, Van Gaal’s side will click into a team able to perform for 90 minutes against visiting Hull City who will want to improve on recent form. Jamie Jackson",2014-11-28,man united,hull,https://www.theguardian.com/football/2014/nov/28/manchester-united-hull-city-match-preview
E0,2014-11-29,qpr,leicester,3.0,2.0,H,2.0,1.0,H,R East,32.0,19.0,6.0,5.0,8.0,17.0,11.0,5.0,3.0,2.0,0.0,0.0,2.38,3.4,3.25,2.38,3.2,3.0,2.2,3.3,3.1,2.25,3.4,3.2,2.32,3.41,3.38,2.38,3.1,3.2,,,,2.3,3.4,3.4,45.0,2.4,2.29,3.43,3.3,3.45,3.22,45.0,2.16,2.06,1.86,1.75,26.0,-0.25,2.01,1.97,1.95,1.91,2.53,3.34,3.08,QPR and Leicester City both look likely to be returning to the Championship next season on current form. It is early to call this a relegation six-point affair but Harry Redknapp and Nigel Pearson will be desperate for three points to secure leverage in the fight to stay up. QPR look early favourites as Leicester have not scored in five and are without a win in their past seven league games. Graham Searles,2014-11-28,qpr,leicester,https://www.theguardian.com/football/2014/nov/28/qpr-leicester-city-match-preview
E0,2014-11-29,sunderland,chelsea,0.0,0.0,D,0.0,0.0,D,K Friend,12.0,24.0,3.0,6.0,13.0,10.0,2.0,8.0,3.0,2.0,0.0,0.0,9.0,5.0,1.4,8.0,5.0,1.4,7.3,4.4,1.4,8.0,4.33,1.4,10.2,5.12,1.38,8.0,4.5,1.4,,,,9.5,5.0,1.36,46.0,10.2,8.91,5.12,4.69,1.43,1.38,46.0,1.87,1.79,2.16,2.02,27.0,1.5,1.82,1.77,2.2,2.11,8.9,5.5,1.38,"Sunderland may appear in peril of reprising last season’s relegation skirmish but at least Gus Poyet knows how to beat José Mourinho. As a former Chelsea player, Poyet relished choreographing a 2-1 win at Stamford Bridge in April which ended Mourinho’s run of 77 undefeated home Premier League games during his two stints in charge in west London. As if that was not enough, Poyet’s players also knocked Chelsea out of last season’s League Cup. Can lightning strike thrice? “I’m hoping for an ugly evening with lots of wind and rain,” he says. Louise Taylor",2014-11-28,sunderland,chelsea,https://www.theguardian.com/football/2014/nov/28/sunderland-chelsea-match-preview
E0,2014-11-29,swansea,crystal palace,1.0,1.0,D,1.0,1.0,D,M Atkinson,18.0,11.0,4.0,5.0,6.0,12.0,4.0,6.0,0.0,2.0,0.0,0.0,1.8,3.75,5.0,1.83,3.6,4.1,1.75,3.5,4.5,1.75,3.5,4.8,1.81,3.73,5.04,1.83,3.4,4.5,,,,1.8,3.6,5.2,45.0,1.85,1.78,3.75,3.57,5.2,4.8,46.0,2.06,1.98,1.9,1.82,26.0,-0.75,2.07,2.02,1.88,1.85,1.9,3.53,4.77,"Swansea City will be looking to get back to winning ways when they entertain Crystal Palace on Saturday at the Liberty Stadium. The Swans were far from disgraced in last week’s defeat at Manchester City and Garry Monk will certainly hope for all three points. Crystal Palace will be looking to build on their victory over Liverpool after suffering four defeats in five before last weekend’s result, although they have won just once on the road in the Premier League this season. Jamie Ward",2014-11-28,swansea,crystal palace,https://www.theguardian.com/football/2014/nov/28/swansea-city-crystal-palace-match-preview
E0,2014-11-29,west brom,arsenal,0.0,1.0,A,0.0,0.0,D,C Foy,9.0,17.0,1.0,5.0,9.0,10.0,4.0,4.0,2.0,1.0,0.0,0.0,4.5,3.8,1.85,4.2,3.8,1.9,3.8,3.45,1.9,4.2,3.6,1.85,4.68,3.7,1.86,4.5,3.3,1.85,,,,4.6,3.75,1.85,45.0,4.8,4.46,3.8,3.56,1.9,1.83,46.0,1.96,1.86,2.05,1.94,26.0,0.5,2.11,2.05,1.86,1.83,4.97,3.79,1.8,Arsenal arrive at the Hawthorns off the back of a fine 2-0 victory against Borussia Dortmund in midweek and will hope to pick up where they left off. Olivier Giroud also makes his first start since August and the prospect of the Frenchman and Alexis Sánchez linking up must be daunting for West Brom. Alan Irvine will no doubt be hoping Arsenal show their usual defensive frailties. Graham Searles,2014-11-28,west brom,arsenal,https://www.theguardian.com/football/2014/nov/28/west-bromwich-albion-arsenal-match-preview
E0,2014-11-29,west ham,newcastle,1.0,0.0,H,0.0,0.0,D,M Dean,12.0,7.0,3.0,1.0,9.0,16.0,6.0,2.0,3.0,2.0,0.0,1.0,2.15,3.5,3.6,2.2,3.3,3.3,2.25,3.3,3.0,2.15,3.4,3.4,2.12,3.54,3.76,2.2,3.1,3.5,,,,2.15,3.5,3.7,45.0,2.25,2.12,3.55,3.34,3.76,3.56,46.0,2.06,1.98,1.94,1.82,26.0,-0.25,1.85,1.82,2.12,2.07,2.31,3.41,3.4,"Sam Allardyce and Alan Pardew have both had their detractors but now West Ham and Newcastle are sixth and fifth in the league respectively. Life has rarely been this good and Pardew’s Newcastle will arrive at Upton Park in a confident mood after winning their past five matches. Allardyce reckons that only Chelsea would provide a bigger test at the moment, so he will be pleased to have Stewart Downing available again after he missed West Ham’s defeat at Everton last Saturday. Jacob Steinberg",2014-11-28,west ham,newcastle,https://www.theguardian.com/football/2014/nov/28/west-ham-newcastle-united-match-preview
E0,2014-11-30,southampton,man city,0.0,3.0,A,0.0,0.0,D,M Jones,13.0,15.0,4.0,6.0,10.0,13.0,8.0,6.0,1.0,2.0,0.0,1.0,3.2,3.6,2.3,3.2,3.4,2.35,3.1,3.3,2.2,3.1,3.5,2.3,3.08,3.5,2.44,3.2,3.0,2.38,,,,3.1,3.5,2.4,46.0,3.25,3.1,3.6,3.35,2.44,2.33,46.0,1.92,1.83,2.03,1.96,26.0,0.25,1.89,1.85,2.1,2.03,2.93,3.45,2.57,Second hosts third in the game of catch-up with this a true test of these sides’ credentials. The visitors will hope to maintain momentum after their narrow victory against Swansea and late midweek triumph over Bayern Munich. Southampton secured a point at Aston Villa last time out but it is a mark of their progress to date this term that even a draw in the west Midlands felt wasteful. Their pedigree will be scrutinised in a tough schedule over the next month. There has been little evidence to date that they will be daunted. Dominic Fifield,2014-11-28,southampton,man city,https://www.theguardian.com/football/2014/nov/28/southampton-manchester-city-match-preview
E0,2014-11-30,tottenham,everton,2.0,1.0,H,2.0,1.0,H,M Oliver,13.0,10.0,6.0,5.0,15.0,5.0,3.0,4.0,5.0,1.0,0.0,0.0,2.25,3.6,3.25,2.35,3.4,3.2,2.3,3.3,2.9,2.3,3.5,3.2,2.24,3.58,3.39,2.38,3.0,3.2,,,,2.3,3.5,3.3,46.0,2.38,2.26,3.65,3.39,3.39,3.21,46.0,1.86,1.79,2.1,2.02,26.0,-0.25,2.02,1.94,2.0,1.93,2.25,3.53,3.43,It is a curiosity that Tottenham have been at home in the Premier League after each of their Europa League ties this season but their record so far has been poor as they have lost four out of the six. They are desperate to buck the trend against Everton who also played in the Europa League on Thursday. The Merseysiders have found form and they will travel with confidence to a stadium that has held few comforts for Mauricio Pochettino. David Hytner,2014-11-28,tottenham,everton,https://www.theguardian.com/football/2014/nov/28/tottenham-hotspur-everton-premier-league
